,xtsne,ytsne,label
15021,-0.5446923,-0.17860948,2.0
29023,-1.5414734,3.5095534,4.0
62731,-1.1768508,-1.4132967,2.0
9866,-1.4516191,-4.1855683,1.0
7837,-1.544378,-3.951649,1.0
52339,2.5481355,-2.24163,8.0
60194,4.015315,0.6378944,0.0
22401,2.5698388,-3.4181466,3.0
62447,-1.1921259,-1.7653824,2.0
50203,1.1265464,-3.1182034,8.0
967,5.3829727,1.4074215,0.0
12792,-0.7193615,-0.91097856,2.0
64982,-1.7034558,3.3509705,4.0
39921,1.7190872,3.506487,6.0
14411,-0.121136375,0.66816556,2.0
45311,-5.543115,0.84973484,7.0
41167,1.0459766,3.3056195,6.0
30926,2.1436145,0.45624587,5.0
51062,-1.6600062,-3.1132114,8.0
36182,1.873668,3.5913262,6.0
66380,2.7513452,3.5919275,6.0
24584,2.1802752,-2.3911462,3.0
21388,3.1816063,-3.465137,3.0
61165,0.34952313,-5.1817827,1.0
33282,0.7275025,1.2034804,5.0
47162,-4.55462,1.9501463,7.0
13058,-0.7169331,-1.4581144,2.0
19606,2.18598,-3.189343,3.0
43514,-5.674722,0.43669865,7.0
34461,4.325451,-0.93158114,5.0
57503,-3.0645223,3.8626711,9.0
66035,3.5469506,4.263144,6.0
37262,1.6241665,2.53976,6.0
52034,0.97367185,-2.6181471,8.0
22429,3.6420875,-2.1403387,3.0
13078,-1.212187,0.52682513,2.0
22743,2.5972567,-2.4287224,3.0
7450,-0.88007945,-4.4659476,1.0
41421,1.3152015,3.136382,6.0
30141,-1.0572132,1.7000709,4.0
43343,-4.5475616,-1.6214434,7.0
30525,-1.5511885,1.0538007,4.0
35740,4.0600595,-0.7496574,5.0
38349,1.1242974,3.072535,6.0
44323,-5.0377364,2.4182916,7.0
20574,3.1597047,-3.2313423,3.0
42441,-4.083661,-0.08662491,7.0
66344,1.0646851,1.930062,6.0
17874,-1.0078248,0.04175994,2.0
33396,4.5721164,-1.1594532,5.0
20362,3.3128784,-2.3575,3.0
67085,-3.2307343,-1.6410767,7.0
17388,-1.4625785,-2.087906,2.0
61798,-3.0790863,-2.178375,1.0
55783,-3.360769,1.0559202,9.0
34885,1.2481283,1.0580046,5.0
11663,-0.94204205,-4.8909497,1.0
12391,-2.1955771,-4.1541505,1.0
30651,1.778782,0.21566688,5.0
64703,-1.3434174,1.2107271,4.0
41485,2.305905,4.0733004,6.0
65039,-1.5445106,1.8931278,4.0
34905,1.803398,0.88247234,5.0
49342,0.42147166,-3.2962317,8.0
36217,2.1437488,3.098644,6.0
28320,-1.3870337,2.1769934,4.0
69412,-2.6476243,4.597353,9.0
9962,-3.319989,-3.5812767,1.0
11626,-1.5847942,-4.759586,1.0
592,4.8035717,2.6657956,0.0
36033,1.4605317,3.0746076,6.0
56162,-3.0837152,-0.41233265,9.0
51883,0.45734507,-3.1558657,8.0
36566,1.5393436,2.168034,6.0
52921,-0.034796774,-2.5024061,8.0
44820,-4.7720246,-0.014467814,7.0
16078,-0.0052575096,1.3148717,2.0
32102,2.614298,0.12959793,5.0
33573,2.8069668,-0.32540932,5.0
54474,-3.2933033,1.077903,9.0
42855,-4.788735,-1.5652246,7.0
20998,2.4192944,-2.528435,3.0
31136,2.7260346,-0.6060908,5.0
13831,-0.9803661,-1.7224822,2.0
2238,3.57624,2.063883,0.0
27004,-1.8192172,2.6409137,4.0
6458,-1.7182517,-4.0290966,1.0
15798,-0.75822985,-0.21609935,2.0
44933,-4.571808,-1.7278202,7.0
22713,1.4319649,-2.4967847,3.0
10760,0.030120704,-5.0411186,1.0
57818,-3.4578888,1.8008571,9.0
15173,-1.2257988,-1.4483,2.0
13224,-1.4451749,-0.68810296,2.0
39099,4.003928,3.7006717,6.0
2049,4.755789,1.4991794,0.0
13672,-0.23083039,0.8866912,2.0
10942,-2.8911252,-3.5437095,1.0
40165,2.8055544,3.6982582,6.0
56225,-2.6720245,1.4494219,9.0
28633,-0.47861034,3.1894817,4.0
16682,-0.5883173,-0.10344958,2.0
38644,2.5062108,4.4006014,6.0
38011,1.7945437,2.5732188,6.0
40134,1.566789,1.8035163,6.0
2187,5.2946615,2.5043309,0.0
50647,2.500008,-0.8167448,8.0
57340,-2.6617894,4.039513,9.0
13176,-0.49912304,0.7547103,2.0
385,3.4600134,0.88219774,0.0
53186,-1.9286417,-2.9090981,8.0
68872,0.75047094,-1.988436,8.0
4547,4.6384335,2.6788332,0.0
35238,3.261578,-0.3768256,5.0
37915,2.9984741,4.577873,6.0
25200,-0.7154132,3.248429,4.0
65650,1.1839654,0.47207764,5.0
41568,1.5093807,3.5008714,6.0
52557,-0.21650693,-2.9316208,8.0
41932,1.4339714,2.597382,6.0
42147,-5.339876,1.3800328,7.0
1518,4.1683774,0.83150387,0.0
49572,0.6536007,-3.173286,8.0
8767,-0.94792616,-5.04122,1.0
55055,-3.2753356,0.88127464,9.0
38553,2.087635,3.3858566,6.0
42046,-3.7720206,0.17884317,7.0
9356,0.6500718,-5.0785675,1.0
15033,-0.4401412,-0.29627058,2.0
61301,-0.6185447,-4.947254,1.0
54420,-2.835964,3.0878015,9.0
39992,2.4240828,4.1705055,6.0
46571,-4.6721997,2.3290446,7.0
8914,-1.5162836,-4.806892,1.0
3448,3.6910312,1.7826294,0.0
3315,5.888187,1.8825281,0.0
26197,-1.1432846,5.064966,4.0
1673,6.0341873,1.2140168,0.0
9739,-2.59754,-2.1447783,1.0
66814,1.2196308,2.1963751,6.0
55941,-2.8316069,-0.35502377,9.0
11592,-0.8251553,-4.1563387,1.0
51638,-0.28782105,-2.2427125,8.0
1938,4.7112517,2.0987418,0.0
664,5.0472617,0.2840609,0.0
42284,-4.669545,-0.18901077,7.0
47373,-3.5409665,-2.8122916,7.0
5439,4.780421,2.7743556,0.0
42237,-4.9365983,2.2211318,7.0
3850,5.976578,1.2824807,0.0
5595,5.4867887,2.1314058,0.0
45129,-4.653054,-1.3706279,7.0
37753,2.6111085,3.4636064,6.0
12535,-3.2277188,-2.428351,1.0
6375,0.15711068,-4.0897503,1.0
69024,-2.3461263,3.7999206,9.0
51187,1.2249154,-1.7721493,8.0
41039,2.896045,4.4727683,6.0
3094,3.0444903,1.5254067,0.0
20359,3.1886334,-2.2909858,3.0
52799,0.5832924,-3.497944,8.0
25915,-1.5279424,1.8518335,4.0
49188,0.65364164,-3.1164536,8.0
18666,2.5237772,-1.9771484,3.0
68585,0.12584183,-3.2551506,8.0
20351,4.032675,-2.3538969,3.0
33516,5.2725883,2.5936003,5.0
8036,-1.1771162,-4.5638547,1.0
30052,-1.537494,3.8219702,4.0
66915,1.5096406,2.4475396,6.0
57023,-2.230584,2.1720026,9.0
44765,-3.462147,-0.69625604,7.0
59566,-3.3252864,3.0169802,9.0
7285,0.81998193,-4.907402,1.0
48912,-3.1083157,-1.1449249,8.0
39657,2.3172152,3.2978063,6.0
44540,-5.1815934,1.140003,7.0
5383,4.445383,0.4661402,0.0
9175,-1.4377909,-4.553969,1.0
28731,-1.0437865,1.6723081,4.0
44747,-5.2705145,-0.6979339,7.0
41109,3.3555422,4.4472566,6.0
47396,-3.3129916,-2.847828,7.0
41378,2.4285202,4.621657,6.0
45,5.5920353,0.6880526,0.0
30283,-1.385384,4.879837,4.0
67759,-4.3077283,-0.583326,7.0
53797,3.0391662,-1.4483757,8.0
51490,0.22603136,-2.7681901,8.0
23249,4.3370457,-2.6162324,3.0
20285,1.7557402,-1.519813,3.0
39221,1.5891306,1.6852003,6.0
16208,0.3507739,0.29912648,2.0
66713,1.3553898,2.3284445,6.0
34201,3.7943206,-0.716077,5.0
64388,-3.2138326,1.7533578,4.0
40058,1.0165911,2.1559954,6.0
37906,1.0122107,2.4854171,6.0
54356,-2.8428607,-0.64195925,9.0
46489,-5.0582056,-1.207691,7.0
25995,-1.2956642,1.2701054,4.0
40626,1.5766453,4.3096285,6.0
6850,-3.3852684,-2.6446066,1.0
62835,-0.9762464,-1.3931907,2.0
27562,-2.2756107,4.233906,4.0
28446,-1.904654,4.8343005,4.0
328,2.9481204,1.11059,0.0
58734,-2.6820745,2.9613142,9.0
60947,3.110436,1.7516941,0.0
64826,-1.3953185,1.6731766,4.0
43935,-4.3282456,-1.4439024,7.0
10617,-0.13873263,-4.9385185,1.0
8807,-0.14986488,-4.363475,1.0
7139,-3.15927,-3.7648432,1.0
51081,-0.22996819,-2.4075358,8.0
20548,2.5558317,-1.61402,3.0
13547,-4.3032327,0.33648112,2.0
14486,-1.1561707,-1.2471138,2.0
59074,-5.4111814,0.2207213,9.0
701,5.3214207,2.5052018,0.0
28381,-1.5165393,1.3549639,4.0
42797,-4.9622664,-0.89056027,7.0
55488,-3.3184385,2.312604,9.0
26184,-1.5208864,1.2485036,4.0
66640,1.8566402,3.0279698,6.0
17317,1.4756395,2.0896952,2.0
62063,-3.6001325,-3.2602825,1.0
56114,-0.5105803,3.4136722,9.0
49579,1.1355977,-3.0099738,8.0
14164,-0.35372674,-0.2155239,2.0
65940,1.5025787,0.7419732,5.0
58576,-3.189235,1.7442828,9.0
3418,3.5096395,0.9211903,0.0
9368,0.6678688,-5.069357,1.0
7649,-3.4165173,-2.3681293,1.0
21812,4.165635,-2.7813509,3.0
11718,-3.5066686,-3.267797,1.0
59376,-2.9253535,3.0610209,9.0
23717,1.9214075,-3.2516596,3.0
29503,-1.9918681,4.616632,4.0
69187,-2.9066296,1.5997237,9.0
69353,-1.7841016,4.650481,9.0
17268,-1.2775161,-1.4072227,2.0
63535,0.8211692,-1.8424164,3.0
595,4.673972,0.28093576,0.0
18284,-4.0676785,-0.023243362,2.0
21437,2.8726425,-3.0731156,3.0
27889,-1.1413518,4.779205,4.0
62368,-1.1695187,-1.3868994,2.0
7272,-1.502465,-4.697126,1.0
8643,0.40993664,-5.220637,1.0
43022,-4.1381426,-0.7454901,7.0
6316,0.19276066,-5.1371655,1.0
53747,0.023957752,-2.0889535,8.0
12297,-0.29863366,-5.234958,1.0
57744,-3.3285084,1.4635314,9.0
34594,2.9862156,-0.27275798,5.0
16190,-0.50208426,-0.8595629,2.0
13174,-1.1247503,-1.465523,2.0
17183,-0.071021706,0.2918989,2.0
17255,-0.31808868,0.22829299,2.0
23301,2.0544434,-2.3773496,3.0
43528,-3.3795528,-0.24216,7.0
5166,4.1098394,3.375783,0.0
37409,1.3412445,3.190372,6.0
64297,-1.7561567,5.246816,4.0
48814,0.8192346,-3.1116345,8.0
60431,4.5028863,0.13276161,0.0
66827,1.4918687,3.222217,6.0
4091,3.6798148,2.6089692,0.0
63595,3.1423872,-1.4535456,3.0
2457,4.6611853,2.7174244,0.0
17717,-0.44214687,-0.36117184,2.0
50935,-0.54983926,-2.6771617,8.0
24888,-0.67667663,3.3842607,4.0
7048,-3.374383,-2.6356134,1.0
21828,2.0520484,-1.2138232,3.0
16247,-1.4243948,-0.98891366,2.0
20398,2.9092612,-2.8233068,3.0
57336,-1.8938543,3.0495622,9.0
37822,1.6131005,1.900228,6.0
13231,-0.24415301,0.64700234,2.0
67918,-5.282876,1.3886809,7.0
17985,-0.94857144,-0.8736089,2.0
31258,0.594912,-0.770498,5.0
61835,-3.4967918,-2.4440885,1.0
23190,-0.7340139,-1.9411054,3.0
55980,-2.4304364,4.84419,9.0
2557,4.126996,0.24403717,0.0
62580,-0.2578072,-0.14712739,2.0
29615,-1.217856,2.7577512,4.0
66221,5.6320662,2.1017754,6.0
11150,-2.9181206,-2.2179115,1.0
29668,-1.6909393,2.591887,4.0
17308,-1.0136955,-0.95456344,2.0
10808,-3.0188107,-2.788176,1.0
23455,4.608521,-2.2107396,3.0
14630,-1.0445069,-1.6884761,2.0
52619,3.4585018,-0.9953183,8.0
46817,-5.011656,0.35044536,7.0
16501,-0.21304214,0.19968069,2.0
24250,3.2582335,-3.383773,3.0
43133,-5.2497363,-0.9194339,7.0
62966,-0.7438581,0.12032243,2.0
48640,1.3452508,-1.2390432,8.0
60705,3.4234555,0.92806417,0.0
49632,-0.33589995,-2.9365902,8.0
5051,5.8231697,0.9450296,0.0
21289,1.6252909,-2.5246003,3.0
4526,6.1103044,1.0468562,0.0
48931,-0.26438752,-1.6861442,8.0
25630,-1.44863,1.85372,4.0
66859,2.682384,3.995478,6.0
53522,1.7284046,-2.2882166,8.0
44703,-4.937287,1.2215397,7.0
65854,2.1642022,0.46271214,5.0
69199,-2.8544436,2.0065687,9.0
64791,-1.0479121,2.68994,4.0
7456,-0.34169385,-4.7430387,1.0
19651,1.8994325,-1.1723976,3.0
31061,0.41281134,1.3943247,5.0
66364,2.7055779,1.5695175,6.0
50127,3.4519699,-1.4087558,8.0
26783,-1.086249,3.8133311,4.0
4030,5.6755786,1.7552855,0.0
43648,-4.118942,-1.1163385,7.0
40081,1.261812,3.6839232,6.0
55052,-3.1937659,3.8432438,9.0
2268,5.268003,1.7553385,0.0
24635,2.4933288,-3.351859,3.0
10312,-0.19108786,-5.233421,1.0
9223,-3.4568703,-2.5341775,1.0
58135,-2.8095038,-0.13981986,9.0
51106,1.6669575,-1.6646076,8.0
15223,-2.964872,-1.2261058,2.0
37502,1.114603,2.2339168,6.0
45509,-5.5513124,0.69314134,7.0
7009,-1.5740193,-4.453099,1.0
18302,-1.7004286,-2.0055978,2.0
61023,-1.283337,-4.7535324,1.0
1052,3.5671465,0.79234517,0.0
829,4.9051523,2.4868574,0.0
6080,-2.4141011,-2.916479,1.0
58022,-2.986335,1.2038223,9.0
62770,0.011379739,0.28485233,2.0
32515,2.0079002,-0.06697567,5.0
64321,-0.9865484,2.9228747,4.0
63698,2.311394,-2.6665988,3.0
6082,-2.0142095,-3.1517272,1.0
32326,1.2290288,0.6647032,5.0
41344,3.038237,4.0994544,6.0
61418,0.4493707,-5.120975,1.0
12361,-2.9807367,-3.8941522,1.0
12116,-2.7250984,-4.055099,1.0
36409,1.1676886,2.1215138,6.0
42553,-5.1915693,-0.7208637,7.0
30468,-1.4386773,1.6346552,4.0
44061,-4.0292,0.49794695,7.0
51287,-0.2677006,-2.063684,8.0
30327,-1.3552191,2.188417,4.0
38926,3.218577,4.506063,6.0
68820,-0.1857026,-3.1472065,8.0
44,4.781685,2.3106515,0.0
2746,3.8469589,1.3160112,0.0
954,5.2400374,1.3736429,0.0
50066,0.17145173,-1.8307545,8.0
66125,2.7739878,4.562957,6.0
23199,3.6039217,-2.325874,3.0
49384,-0.16618417,-2.5194848,8.0
51010,0.55482733,-3.2512007,8.0
28784,-1.9985714,-0.16548362,4.0
19602,1.8126197,-3.2688842,3.0
3242,3.4831233,0.7384764,0.0
25817,-1.6427832,2.2951176,4.0
65188,2.283766,-0.055659458,5.0
29679,-1.2086078,3.859202,4.0
40176,1.3631113,2.1228344,6.0
64799,-1.7429857,0.8582523,4.0
60842,4.306636,0.3169867,0.0
33910,1.397899,0.727408,5.0
6343,-3.4575198,-2.78641,1.0
40551,3.1290073,4.447986,6.0
51793,-0.4365527,-2.6346762,8.0
25502,-1.2707617,1.3491361,4.0
33762,2.1331673,0.5174588,5.0
5033,5.1625366,2.473228,0.0
67192,-5.650052,0.4435329,7.0
25881,-0.8510741,2.4244294,4.0
38236,-2.313405,-2.0904214,6.0
10955,-2.6450698,-1.8578631,1.0
23014,2.7024558,-1.3204975,3.0
1481,4.3043876,0.45653427,0.0
60599,5.0374975,0.6362675,0.0
10051,-0.892789,-4.6254096,1.0
43867,-4.216343,0.027004987,7.0
53976,-0.4300624,-2.5442507,8.0
4991,4.818049,0.7197351,0.0
4541,5.2399197,1.1434073,0.0
39756,2.7641716,4.6402235,6.0
65992,1.4147334,0.35396758,5.0
39940,2.3225868,2.6701617,6.0
6661,-1.088477,-4.9067287,1.0
35467,0.90346795,1.1514642,5.0
20345,3.2350073,-2.1447363,3.0
68930,1.460905,-2.969548,8.0
41436,3.1625597,4.343612,6.0
45699,-3.6073246,0.4682504,7.0
27643,-1.4071221,2.659143,4.0
19846,4.4877176,-2.248683,3.0
3608,5.2090683,2.5355902,0.0
23065,2.1100354,-3.251484,3.0
33897,2.228699,0.3337906,5.0
36263,1.7419009,2.6293392,6.0
6214,-3.4963126,-3.4995718,1.0
9694,-2.0459082,-4.104801,1.0
25690,-2.3296015,3.7842002,4.0
15582,-0.5168249,-0.38487744,2.0
59184,-2.5788698,3.2843475,9.0
64237,-2.8432393,3.3466995,4.0
33379,3.4128528,-0.22362572,5.0
25122,-1.7535136,4.1454597,4.0
5322,4.359509,2.7998676,0.0
50568,0.12552078,-2.5883827,8.0
41611,1.9561524,4.526035,6.0
11761,0.1478329,-5.047401,1.0
38483,0.9836532,3.1078823,6.0
27211,-1.2440007,2.3494365,4.0
27401,-1.6142513,2.176264,4.0
48639,0.089008085,-3.1083486,8.0
52532,-0.31017518,-2.8522682,8.0
51124,1.0923046,-3.087582,8.0
47622,-3.6402662,-0.5588336,7.0
24359,2.1323094,-2.3103743,3.0
60088,4.9343543,2.7679288,0.0
67141,-3.5637386,-0.7781013,7.0
24254,2.7500536,-3.5670376,3.0
1149,6.0416307,0.9852237,0.0
63392,3.621486,-2.41639,3.0
10428,-2.8676798,-3.8591113,1.0
48264,0.86326385,-2.7385519,8.0
3122,5.445733,1.8915802,0.0
31111,0.47141984,1.7013043,5.0
37564,1.9345871,3.388038,6.0
64665,-2.5096471,-0.955143,4.0
12640,-3.1936615,-2.400558,1.0
13487,-0.15493089,1.1239038,2.0
67697,-5.1310043,-0.044576302,7.0
47293,-4.8189526,-1.3071963,7.0
31529,3.8156114,-0.68647665,5.0
51954,0.29425168,-3.1280968,8.0
9836,-0.944497,-4.847313,1.0
27547,-1.3965728,1.6104374,4.0
60093,4.5640087,0.5721209,0.0
53257,0.917099,-2.883882,8.0
63625,2.258982,-2.3160002,3.0
48672,0.13196132,-3.0703053,8.0
34692,1.6582822,0.8181649,5.0
45963,-3.796765,-0.010403963,7.0
67065,-4.1608286,-0.3464323,7.0
13460,0.090588406,0.14167185,2.0
62406,-1.7653353,-1.4171003,2.0
58907,-4.319328,0.41443926,9.0
51235,-0.55070245,-2.6592371,8.0
41980,-4.651435,1.4824487,7.0
41032,1.712456,1.6233823,6.0
43281,-5.4586477,-0.7391104,7.0
11819,-1.390738,-4.918843,1.0
45240,-4.0261035,2.195123,7.0
32378,3.7162998,-0.9668372,5.0
39830,1.5818156,3.9273984,6.0
41320,2.893247,3.6308258,6.0
68700,0.24152249,-2.82177,8.0
48062,-4.5666127,1.0444081,7.0
44672,-3.9209113,-1.3116932,7.0
20618,3.6358488,-2.2321248,3.0
61885,-3.563916,-3.594326,1.0
61359,0.24721828,-5.193694,1.0
49866,-0.19435108,-2.2066948,8.0
6358,-1.6467112,-4.237686,1.0
44108,-3.8862853,0.19235186,7.0
14392,-1.4367917,-2.0845222,2.0
48175,-4.2088876,-1.5224229,7.0
3867,4.0529604,0.58285415,0.0
44428,-4.653611,1.7726198,7.0
54813,-3.0028634,1.8215774,9.0
68118,-0.30795547,-2.7206688,8.0
37127,3.0637622,3.3976283,6.0
31970,3.9999292,-1.0423944,5.0
20741,3.513951,-2.1769495,3.0
55522,-2.6170743,1.4827251,9.0
38622,1.7417876,2.278544,6.0
43503,-4.9106774,-0.12186688,7.0
6635,-1.2011284,-4.375181,1.0
1532,3.9182675,1.5231994,0.0
46869,-4.1524673,2.409353,7.0
47500,-5.0905876,2.3795002,7.0
23081,1.6894901,-2.4576988,3.0
44280,-4.1402173,-0.42764544,7.0
66248,1.7232054,3.7540104,6.0
27656,-1.1411546,2.226328,4.0
28776,-1.4898189,0.9961471,4.0
10704,-3.0776749,-2.2246127,1.0
54436,-2.9049945,0.29745516,9.0
29473,-1.5769709,3.7689795,4.0
68243,1.0571625,-2.6120746,8.0
40037,1.8083295,3.008282,6.0
69563,-3.2611282,3.6343625,9.0
20286,1.347741,-3.0324888,3.0
48657,-0.26223114,-1.8866042,8.0
4403,3.5289412,0.91928536,0.0
36774,2.5609877,2.45532,6.0
17760,-1.2406667,-1.85448,2.0
4499,4.900608,2.3218088,0.0
5410,4.2045674,0.37159804,0.0
22664,2.0426605,-3.2247145,3.0
46466,-5.142192,0.58744437,7.0
42904,-4.680971,1.943938,7.0
10825,-3.4985437,-2.5068128,1.0
34424,1.4772251,0.30116227,5.0
11974,-3.5572848,-2.6831148,1.0
25094,-1.5012988,1.1846017,4.0
7840,-2.943338,-4.211097,1.0
31601,1.2947098,0.5254466,5.0
32968,3.1638663,-0.2708091,5.0
1132,5.1078854,0.12428103,0.0
29191,-1.3678164,3.626312,4.0
47409,-1.0745224,-3.9054692,7.0
5324,4.1832943,2.7321908,0.0
55075,-2.1414955,3.1098235,9.0
62604,-0.40974942,0.26207662,2.0
25716,-1.3937575,1.7068936,4.0
4282,4.3837466,1.189089,0.0
49356,-0.4857667,-2.532945,8.0
10709,0.7079278,-5.032324,1.0
67029,-4.462345,0.17776163,7.0
9122,-0.654796,-5.1684766,1.0
22099,1.6737794,-1.3065493,3.0
66270,3.0676458,4.483281,6.0
50997,1.3532484,-1.2799753,8.0
15602,-1.3748158,-1.2341489,2.0
16406,-0.5674417,-0.2410253,2.0
25617,-2.0829365,4.3365355,4.0
37876,1.1423289,2.3097165,6.0
66290,3.3293555,4.3916726,6.0
10607,-0.4242964,-5.2663116,1.0
63549,2.5856578,-3.0198514,3.0
67200,-1.5316402,-3.8767974,7.0
33314,1.1474674,0.6110745,5.0
61158,-1.6716337,-4.284854,1.0
38164,2.6742554,4.206395,6.0
55111,-3.191587,1.5787575,9.0
29232,-1.5408372,1.9477954,4.0
7028,-2.8711011,-3.8370652,1.0
27369,-2.2834885,2.8794043,4.0
15523,-0.9183648,-1.5462949,2.0
32589,0.4498168,1.685352,5.0
5754,4.1053843,0.9355445,0.0
58128,-3.295727,0.75649536,9.0
56953,-3.0969098,0.9962733,9.0
40561,1.382015,2.4540591,6.0
56562,-2.4668672,1.1663079,9.0
57024,-2.0399184,3.685997,9.0
61490,-2.0576713,-4.207737,1.0
32959,2.4044478,-0.030755714,5.0
30408,-3.1403003,-2.3607087,4.0
46713,-4.0093675,-0.8769973,7.0
60648,4.255201,1.7176427,0.0
59715,-2.3518522,2.393069,9.0
18804,3.0397747,-1.2443467,3.0
31609,0.9941517,0.57121336,5.0
40711,1.9527221,2.7848217,6.0
26665,-1.2793951,3.673832,4.0
15669,-1.5964569,-2.6899514,2.0
9617,-2.9766006,-2.4310343,1.0
54327,-3.4605541,3.5259829,9.0
28367,-1.2954903,2.3295567,4.0
57947,-3.3761778,1.8467475,9.0
46475,-3.5670702,-1.4658313,7.0
30401,-1.563923,5.2511883,4.0
63016,-0.538631,-0.20372772,2.0
57941,-2.7835047,0.9576664,9.0
3491,4.7529235,2.1580493,0.0
62792,-0.22114885,0.45556518,2.0
42282,-4.398849,-1.172501,7.0
53469,4.60698,-1.2745566,8.0
5591,4.956419,0.8022773,0.0
16758,-0.9873083,-4.3112164,2.0
252,4.3924446,0.5644111,0.0
37178,2.0417056,2.2413514,6.0
25114,-2.1549742,2.9780903,4.0
9048,0.5245191,-5.048806,1.0
62548,-1.0369608,-1.7435232,2.0
8326,-3.4597654,-2.4538407,1.0
43326,-4.7611175,2.8336954,7.0
36924,2.8839595,2.7196681,6.0
5842,5.2703915,0.5700821,0.0
55765,-3.284286,2.6324203,9.0
13207,-1.9010445,-1.6921333,2.0
46777,-4.5213118,-0.658331,7.0
54222,-2.932342,0.62096626,9.0
44705,-4.3560586,-0.31010237,7.0
35396,0.8852482,1.3911334,5.0
3153,5.5132003,0.5350009,0.0
20278,1.9397914,-2.2990396,3.0
64193,-1.9077986,4.6155467,4.0
34262,1.6645327,0.82967824,5.0
3949,4.388653,3.0586605,0.0
16232,-0.1841603,0.7044709,2.0
57438,-2.2433033,4.2625384,9.0
58903,-3.3474445,0.7464695,9.0
12484,-2.7679522,-2.2201347,1.0
67852,-4.1534886,-0.031339716,7.0
47706,-4.8265944,2.0290122,7.0
24419,4.197646,-2.0892227,3.0
47191,-3.393621,-1.5396588,7.0
47799,-4.604618,2.951803,7.0
68860,0.24988572,-2.6516347,8.0
15114,-0.023295032,0.74849135,2.0
33649,1.806199,0.2533191,5.0
53732,0.9459485,-2.8726532,8.0
32643,1.2474527,0.7576846,5.0
38598,2.883403,4.377343,6.0
25693,-1.3908763,2.295004,4.0
54611,-3.2604082,0.4728786,9.0
44921,-5.1806316,0.5429792,7.0
58102,-2.8892877,1.3763883,9.0
27961,-0.97841674,2.0698533,4.0
64527,-1.4572713,5.07253,4.0
41828,1.1029191,3.75011,6.0
19611,3.6537588,-3.2130668,3.0
44473,-5.0305314,-1.5131549,7.0
4934,4.8422403,0.15881456,0.0
61290,-3.0603569,-3.707711,1.0
16206,-1.421172,-1.8384032,2.0
19273,2.5121603,-1.5708542,3.0
43892,-5.5062165,1.3729389,7.0
34838,4.1031175,-0.8044675,5.0
11910,-3.1509876,-3.880147,1.0
7306,-3.634643,-3.402008,1.0
15609,0.34919146,0.17073296,2.0
11049,-0.22632821,-4.63167,1.0
41203,0.99384755,3.68352,6.0
1563,5.6359205,1.8139638,0.0
1629,4.475608,3.116198,0.0
19410,1.4861962,-0.43697563,3.0
18543,-0.1743081,0.6885656,2.0
42819,-3.9464276,-1.1537989,7.0
24846,-1.6627281,0.85492164,4.0
52985,0.6550572,-3.642191,8.0
7340,-2.027615,-4.01487,1.0
57367,-1.3690428,3.081206,9.0
3516,3.8334713,0.8683078,0.0
33198,1.9751132,0.6718452,5.0
32103,4.4676723,-1.4093,5.0
59156,1.9898844,-1.5714015,9.0
24018,1.7855185,-2.5668151,3.0
9687,-2.1446965,-4.4429483,1.0
46679,-3.8860922,-0.980418,7.0
43058,-4.589441,3.0499942,7.0
21989,4.0520163,-2.62686,3.0
462,5.892983,1.0174253,0.0
60227,5.060465,0.33071953,0.0
6038,-3.1719427,-2.4122925,1.0
59028,-1.5213108,4.812148,9.0
30448,-1.2671914,2.210435,4.0
9567,-0.8999332,-4.9679203,1.0
32824,1.1367655,0.1604063,5.0
47069,-3.790174,-1.4812739,7.0
13180,-0.16127843,1.2724627,2.0
56908,-3.1726034,2.2280092,9.0
14290,-0.64886314,1.236055,2.0
67581,-4.5903716,-1.0561823,7.0
17811,-0.7996162,-0.6568035,2.0
30450,-0.99810845,2.617031,4.0
56924,-2.8392682,3.8258932,9.0
17710,-0.95101774,-0.82325447,2.0
52119,0.6225474,-0.50096995,8.0
14533,-0.1243201,0.9540562,2.0
19078,4.1444926,-1.7540865,3.0
49049,1.0942355,-2.1467414,8.0
35080,2.1831186,0.3579933,5.0
3209,3.8969476,0.6597077,0.0
58886,-3.0974727,2.016674,9.0
35588,1.4191041,0.42753682,5.0
2403,4.1702456,0.34723175,0.0
16888,3.9534755,0.20064688,2.0
66699,1.6140386,3.5005445,6.0
62750,-1.1170527,-1.564839,2.0
19613,2.7593691,-3.654664,3.0
19898,4.2562485,-2.6241448,3.0
44516,-3.9708257,0.48699772,7.0
55904,-2.972083,-0.15002257,9.0
61017,-0.61744463,-4.824151,1.0
48179,-4.71099,-0.31094193,7.0
39286,3.2494798,4.5809646,6.0
35215,4.809277,-1.4228092,5.0
66454,1.2750593,2.876411,6.0
44847,-4.572535,1.5957102,7.0
24732,3.234315,-2.220183,3.0
30659,3.4565296,-0.6484992,5.0
38347,1.4489163,2.0897725,6.0
5923,-3.570874,-2.4836173,1.0
1166,4.9620748,2.6794415,0.0
55558,-1.4230503,3.97751,9.0
51563,-0.15023665,-3.0200593,8.0
47110,-4.1432977,1.1096896,7.0
65126,-0.7640404,2.2659657,4.0
59352,-3.087706,0.46223485,9.0
37198,0.99991554,2.5420213,6.0
32898,2.071305,-0.37408072,5.0
51402,1.5788329,-2.6203482,8.0
55768,-3.3348925,1.9481827,9.0
1468,5.5025516,2.0718684,0.0
19771,2.9437175,-1.827376,3.0
