,xtsne,ytsne,label
16350,-0.32326797,7.3196754,2.0
12433,-2.419882,0.68660915,1.0
66718,5.187702,-4.9299517,6.0
46407,-4.768033,-4.0743895,7.0
53178,-0.33932322,2.4481618,8.0
16037,1.3358593,6.34306,2.0
21021,3.6471066,1.3628879,3.0
10551,-3.2572472,7.165371,1.0
32562,4.212272,0.6752771,5.0
19172,3.09129,3.6457567,3.0
36366,1.9425781,-5.392666,6.0
39582,5.761111,-3.5130239,6.0
69504,-3.0896323,-3.345033,9.0
36734,6.490848,-3.8268049,6.0
60180,5.571841,1.4867561,0.0
41062,5.7038803,-4.1874685,6.0
12487,-3.310305,7.150707,1.0
48807,4.5520787,-3.080804,8.0
14597,0.93270564,6.0163946,2.0
40902,4.4612746,-5.5024934,6.0
66126,3.8308835,-3.583172,6.0
54847,-3.9503436,-1.5732805,9.0
32903,1.5392369,-1.6366022,5.0
49347,0.6914673,1.3339629,8.0
39904,1.8902307,-5.268877,6.0
6388,-2.4445832,1.0638396,1.0
37536,4.001021,-4.367459,6.0
45286,-6.792778,2.5772645,7.0
35972,2.6506534,-1.6658838,5.0
8837,-3.5616581,2.8447971,1.0
20241,1.2787172,2.8579843,3.0
38281,6.8260574,-3.456823,6.0
29154,-4.061295,-4.1615467,4.0
38523,3.9152088,-5.2910967,6.0
30132,-3.6886992,-3.1123862,4.0
36668,2.1687076,-4.261365,6.0
22249,3.362,1.891038,3.0
57382,-4.0368986,-1.9513086,9.0
37645,2.7128959,-5.5474305,6.0
33024,1.2074972,-1.544914,5.0
52896,-0.04011393,-0.39126313,8.0
66044,3.2136705,-4.174526,6.0
34857,3.3759706,-0.9512013,5.0
21762,1.7916446,2.8012233,3.0
32226,-0.38032073,-3.4480767,5.0
20423,-1.5682644,0.23530191,3.0
28473,-4.636096,0.95333034,4.0
33386,0.12390492,-2.860886,5.0
42269,-5.84771,3.1146064,7.0
1719,7.8058925,-0.6865635,0.0
1643,5.9758096,1.5801324,0.0
65201,-0.02993287,-2.80026,5.0
52686,0.96188647,0.6306791,8.0
26620,-5.286213,-2.005866,4.0
11994,-3.6672597,3.2640908,1.0
32999,3.490943,-0.73166364,5.0
49754,1.4818687,-0.053165935,8.0
5930,-4.2302074,5.9470077,1.0
34514,3.7022765,-0.75656563,5.0
12430,-1.7237153,-0.09184764,1.0
33888,2.745736,-1.5781922,5.0
6439,-1.9858292,1.2779233,1.0
34378,3.2621543,-1.4814771,5.0
48474,2.2044828,0.61699116,8.0
59009,-4.722585,0.20675546,9.0
59069,-1.8101685,-6.9421186,9.0
36343,1.6277885,-5.4526215,6.0
29076,-3.7479339,-5.3018446,4.0
9718,-1.0798482,-0.9755126,1.0
17666,0.6437754,6.388564,2.0
55088,-4.0202703,-4.0476775,9.0
47670,-6.470989,0.18393554,7.0
23984,2.2057786,3.7061641,3.0
2456,6.026351,-1.0096631,0.0
62166,-1.4182334,4.3691025,2.0
19739,2.8615174,3.6331832,3.0
34015,0.2440101,-2.9175758,5.0
14543,-0.5690164,5.915633,2.0
17319,2.1370285,6.559118,2.0
65749,-0.16402203,-3.6818788,5.0
23976,3.444311,3.6232195,3.0
48688,-0.62719035,2.4798815,8.0
42069,6.5222826,3.7017655,7.0
20941,3.454209,1.4416451,3.0
3699,6.2086873,-1.1603088,0.0
34764,0.58321625,-3.3540635,5.0
670,5.390887,1.1833535,0.0
399,7.660208,-1.1937255,0.0
60566,6.8281994,-0.7444758,0.0
26710,-0.6506349,-5.844533,4.0
22981,-5.529438,2.6068726,3.0
69001,-1.8102874,-5.9697022,9.0
69703,-4.611206,-1.0262632,9.0
68102,-2.3599563,-3.8287406,8.0
69902,-4.0221453,-2.6642747,9.0
44406,-2.9952495,-1.0231564,7.0
5953,-3.1183472,3.1844506,1.0
11904,-3.894693,5.0654473,1.0
47073,-6.4959445,2.2844605,7.0
52,7.49081,-1.0755169,0.0
16755,1.4727973,7.326243,2.0
38277,2.9754636,-4.1594214,6.0
64098,1.8465279,2.478372,3.0
24134,3.5575905,4.385482,3.0
16271,1.3570442,7.132596,2.0
55083,-3.4280558,-3.092435,9.0
55967,-4.985175,0.8189952,9.0
18152,-0.3154833,6.614931,2.0
39134,1.9048711,-3.9757428,6.0
67626,-6.214434,0.24785818,7.0
4358,7.2524204,2.8022537,0.0
66209,3.1102104,-5.1769586,6.0
60161,7.6800623,2.2560198,0.0
20534,2.213746,1.7039088,3.0
61421,1.2709258,2.815825,1.0
32470,-0.45595452,-2.5647209,5.0
62656,0.8178032,7.136684,2.0
53874,-0.23473474,1.4669073,8.0
24289,2.6396298,3.303907,3.0
47590,-2.0492523,-2.993398,7.0
678,6.4936614,1.4143934,0.0
51323,-1.0557327,2.3650372,8.0
11059,-3.212839,5.2289715,1.0
9057,-1.2060738,-1.1174814,1.0
3579,7.2285905,0.54746497,0.0
1591,7.2188973,0.3690189,0.0
53031,2.69032,0.5203156,8.0
46520,-5.458332,2.12109,7.0
14007,2.838574,5.7768474,2.0
25751,-1.172955,-7.577502,4.0
59923,-4.560982,0.71227366,9.0
11933,-3.8931634,5.1773868,1.0
6256,-2.9646413,4.737998,1.0
44352,-7.3822923,0.14248846,7.0
14320,2.5818536,6.4355345,2.0
12583,-4.34454,4.7367005,1.0
1932,7.5935616,1.1245172,0.0
45091,-6.0718603,3.3135023,7.0
58045,-4.967472,-1.2091047,9.0
46570,-6.1357927,-3.8558612,7.0
68760,-0.041467573,0.26843116,8.0
33474,0.5008891,-2.637456,5.0
28230,-2.6278415,-6.5544624,4.0
62263,0.14695312,6.212864,2.0
19588,3.04406,2.4915426,3.0
59723,-2.0428927,-4.097575,9.0
16964,1.7672759,5.428371,2.0
46334,-6.959877,-0.6651496,7.0
24075,4.458718,2.533157,3.0
56673,-0.89235306,-5.5301075,9.0
17887,2.132706,6.631048,2.0
64498,-2.1042736,-4.004996,4.0
33644,3.373591,-1.0273274,5.0
67794,-6.130175,3.0966978,7.0
56766,-1.4841261,-4.4681783,9.0
51031,0.5745543,0.42651552,8.0
19303,2.5620568,2.313382,3.0
59143,-2.8779743,-4.587844,9.0
33727,-0.28460392,-3.6507032,5.0
47138,-7.03293,-2.6145883,7.0
19486,4.599791,2.4136498,3.0
60846,7.499149,2.1126661,0.0
5762,6.52281,2.407189,0.0
5876,8.058372,0.16542277,0.0
8677,-3.2789543,2.9796946,1.0
51520,3.3357193,0.63590854,8.0
11387,-4.549033,5.552943,1.0
6716,-3.188162,7.2120814,1.0
16068,-1.1668184,6.1226807,2.0
20892,3.9909441,1.7172229,3.0
61235,-2.7740738,2.9283953,1.0
56356,-4.9831843,-0.21010742,9.0
7720,-3.0825922,4.610449,1.0
67997,-5.5999317,2.0752184,7.0
36918,5.3627725,-4.31215,6.0
62906,-0.02307238,4.838284,2.0
8086,-1.8706626,-0.12872465,1.0
4293,6.157218,-0.57463324,0.0
33715,3.869931,-0.6250251,5.0
34898,0.8618397,-1.6200699,5.0
11405,-2.5723329,2.580594,1.0
22700,2.6197689,2.534534,3.0
26896,-1.0664628,-4.210874,4.0
5193,6.395215,1.5159508,0.0
25090,-2.5981574,-2.3788967,4.0
69019,-0.96270627,-4.511139,9.0
52854,-0.13830616,1.6275244,8.0
14658,-0.7238581,6.0850267,2.0
23176,3.0474172,2.4556437,3.0
60404,5.1356707,-1.5981369,0.0
453,8.3070545,-0.5183535,0.0
50404,0.15370812,1.6955687,8.0
7736,-2.894716,1.7436993,1.0
64090,2.9248025,3.4021134,3.0
61665,-1.3490919,-0.9715649,1.0
50893,1.9111956,0.25401014,8.0
51117,-0.29540345,-0.9231836,8.0
26198,-4.132224,-5.393576,4.0
23881,2.0642362,2.2439299,3.0
62554,-0.9968282,4.653458,2.0
24988,-4.105664,-3.145903,4.0
6875,-3.1274946,2.6964977,1.0
314,7.7522316,-0.74601036,0.0
8129,-3.0190988,5.390461,1.0
15411,-1.5333459,3.9856641,2.0
5019,7.7888107,-1.2147745,0.0
52483,0.31662703,0.7634508,8.0
48674,-0.7387584,2.37848,8.0
31594,2.5429049,-1.9054246,5.0
22401,2.394841,2.4558606,3.0
65246,2.0218816,-1.7619041,5.0
9803,-2.7914639,4.4426107,1.0
24882,-1.0784113,-5.677476,4.0
26241,-3.4216862,-0.71352655,4.0
16332,-0.8954857,3.5457835,2.0
51631,-0.4501554,2.1356556,8.0
8282,-3.0589797,5.219107,1.0
8570,-3.3890078,4.422642,1.0
3634,7.6499853,-0.1391145,0.0
67130,-6.5702057,-0.22516972,7.0
58466,-2.3003445,-3.2026343,9.0
14911,0.017873585,3.9386454,2.0
48660,0.6007277,1.4245057,8.0
48668,0.35280612,1.5619397,8.0
21303,3.761573,3.5862932,3.0
3012,7.1499867,3.1435707,0.0
57046,-2.000249,-5.3049717,9.0
19624,4.2645497,3.150482,3.0
62207,1.8057303,6.322538,2.0
2298,7.251113,1.5250573,0.0
53500,0.7885671,1.2519207,8.0
38360,6.022356,-4.4615135,6.0
38674,2.5773752,-4.9438457,6.0
7941,-1.5171874,-0.8955727,1.0
32956,3.6059117,-0.47076038,5.0
14270,-2.3409853,6.249118,2.0
34527,0.49564895,-3.5088766,5.0
67251,-5.920234,1.272269,7.0
22570,2.9806345,1.8726711,3.0
1422,6.00881,-0.18453543,0.0
37231,1.9724944,-4.8530903,6.0
15664,0.43937874,5.067603,2.0
64167,-1.4732397,-3.4493563,4.0
52603,1.2129864,-0.35412255,8.0
57403,-4.7996526,-0.48179838,9.0
40639,6.327011,-3.6051333,6.0
25151,-2.2813058,-4.785612,4.0
15124,2.09693,7.034205,2.0
26502,-1.5160793,-2.0030408,4.0
63879,1.8997828,2.7675886,3.0
60547,5.502789,0.073733166,0.0
27527,-2.7687018,-3.2377784,4.0
441,5.3903275,-0.57871217,0.0
56810,-3.9432817,0.14713362,9.0
6801,-2.9536064,3.61654,1.0
19957,4.4220905,3.0998125,3.0
55272,-4.368007,0.2921014,9.0
336,8.162363,-0.505155,0.0
20986,1.7821331,4.660859,3.0
29783,-3.4434648,-5.8051505,4.0
32605,-0.43883705,-4.57114,5.0
60065,5.2880087,-0.7584787,0.0
60555,5.3927183,-0.4092967,0.0
51244,1.4512982,-3.4554288,8.0
66532,2.4101222,-5.1368136,6.0
10428,-3.459229,4.2369757,1.0
24308,2.6582787,4.198655,3.0
1895,7.0259466,0.65519416,0.0
23137,1.8693017,4.119506,3.0
27713,-2.1933324,-5.797883,4.0
62519,0.24897656,3.68702,2.0
7414,-2.1898744,2.160627,1.0
28150,-3.4211116,-2.0018404,4.0
55917,-2.9344065,-3.5376627,9.0
42897,-6.5215883,1.5023955,7.0
58947,-3.7537634,0.10445947,9.0
48175,-6.2144938,2.8585033,7.0
29960,-4.338799,-5.3899956,4.0
55920,-1.7107857,-5.5782995,9.0
46909,-7.247152,2.3772104,7.0
547,5.995155,-0.3185495,0.0
45571,-4.822178,2.6761448,7.0
67944,-7.138982,-2.5948536,7.0
17992,-1.8753875,3.189413,2.0
4887,6.587059,3.3808386,0.0
46231,-6.183993,3.2003782,7.0
44003,-5.9005604,-2.6124434,7.0
7373,-3.735161,2.906919,1.0
58684,-4.4590096,-0.073100716,9.0
57032,-3.1227858,-3.2563317,9.0
49348,0.0017179047,1.2346035,8.0
17220,2.4603183,6.90046,2.0
11934,-1.8894533,0.5249743,1.0
41760,2.7382731,-5.0654025,6.0
51808,4.146146,-1.3067927,8.0
32429,1.5894673,-2.015298,5.0
12385,-1.445694,-0.7906039,1.0
64166,-3.534067,-6.1977515,4.0
2593,5.4184194,0.12533332,0.0
63875,0.43945327,-2.9342897,3.0
29265,-2.6228466,-3.8671656,4.0
51588,-0.5770032,1.7526127,8.0
20879,3.2700217,3.577633,3.0
64600,-3.2474604,-3.459063,4.0
52931,1.863404,0.52424693,8.0
18851,4.6169634,2.5829408,3.0
2427,7.915601,1.7277465,0.0
54614,-3.9389348,-2.9622667,9.0
13074,1.5895712,6.8477383,2.0
11105,-3.7511373,6.9546685,1.0
68777,1.1332246,0.7472491,8.0
56055,-1.3330774,-6.9139624,9.0
39620,3.073908,-3.7755115,6.0
69849,-3.5925074,-3.8317854,9.0
64645,-1.3582623,-4.3695383,4.0
11128,-4.5009847,5.468042,1.0
31444,1.4649075,-2.7488248,5.0
60300,5.9082522,-0.7672248,0.0
39970,2.0648146,-4.98079,6.0
27446,-2.9622183,-2.6015193,4.0
50212,1.0869442,1.2109904,8.0
15665,1.6787622,5.8454995,2.0
28613,-5.303435,-1.8021513,4.0
4813,7.933401,-1.0150512,0.0
58180,-2.5821848,-4.659397,9.0
44069,-6.493508,2.0008552,7.0
34419,2.069275,-1.7564379,5.0
41560,2.506337,-4.915996,6.0
20823,0.61496395,3.206987,3.0
64818,-5.539096,-1.1263558,4.0
18242,-1.8226604,3.1226358,2.0
62484,0.24761094,4.290198,2.0
56688,-1.2755684,-6.4796276,9.0
12545,-1.9210373,1.2283169,1.0
51205,-0.4747655,2.7666745,8.0
48542,0.6444805,0.07900552,8.0
12615,-2.8860304,4.14466,1.0
20656,1.523559,-4.469903,3.0
17102,-1.5525886,3.9876418,2.0
47180,-6.1780753,2.3341086,7.0
17325,-0.3211604,5.3357224,2.0
64342,-3.7979321,-5.3380275,4.0
12263,-2.3527336,2.831875,1.0
44636,-4.137177,-1.1998347,7.0
59820,-1.6816417,-6.375757,9.0
54964,-1.5083897,-4.8249407,9.0
22517,3.5642252,3.949572,3.0
54223,4.916021,3.1865883,9.0
9110,-2.9788525,4.899756,1.0
62493,1.8211532,6.4978065,2.0
1157,7.05102,1.5977587,0.0
52333,-0.7928763,2.8038838,8.0
67002,-6.228739,1.6208102,7.0
11584,-4.786852,5.188032,1.0
69881,-3.3798506,-3.0499337,9.0
68127,0.18052578,-0.42244086,8.0
65835,3.9865272,0.11801185,5.0
18184,1.0563126,5.849101,2.0
11410,-4.508832,5.206114,1.0
17881,-0.2864058,6.031664,2.0
68659,-4.4842787,0.792727,8.0
12915,1.8100338,7.5112467,2.0
1401,5.4144216,-1.4470946,0.0
34814,3.5040858,-0.9414982,5.0
14643,-4.146001,2.4251182,2.0
5162,5.403648,1.3107297,0.0
27153,-5.235283,-1.6791594,4.0
9086,-3.1812508,5.505899,1.0
41926,2.5580506,-4.633485,6.0
63795,4.054933,4.385503,3.0
42752,-6.0645638,1.5114177,7.0
58726,-2.169303,-4.1063285,9.0
33274,2.6122024,-1.9230375,5.0
41015,1.7197055,-4.5237784,6.0
859,7.6241207,1.5891541,0.0
64507,-2.2483902,-2.328413,4.0
51518,0.37237248,-1.1398318,8.0
30316,-4.671051,-1.5234226,4.0
49924,-2.919221,0.05322458,8.0
45725,-7.5121164,-1.1970893,7.0
20683,4.508404,2.012832,3.0
21080,4.1303787,1.9748753,3.0
13771,-0.091192774,6.162225,2.0
38692,1.8835918,-4.8793736,6.0
58405,-5.300744,-0.78171223,9.0
68310,-0.24486876,2.3531554,8.0
37787,6.2101703,-3.6394303,6.0
54901,-4.0337396,-1.2201961,9.0
1774,6.2927012,1.782772,0.0
43451,-6.215001,3.3815453,7.0
60963,5.526576,1.5130428,0.0
61256,-3.4709287,2.4481025,1.0
47228,-3.7035751,0.34662142,7.0
4672,5.6125855,1.743204,0.0
52541,4.7291183,1.0685817,8.0
36333,2.7279222,-5.7464185,6.0
66179,1.7280959,-5.323604,6.0
6517,-2.6705315,4.0624404,1.0
61919,-3.232869,7.1744537,1.0
48658,0.19921504,2.0424101,8.0
12461,-3.7558753,3.6764872,1.0
37036,3.383744,-5.507371,6.0
58164,-2.2270403,-2.547632,9.0
17191,2.2997713,5.930825,2.0
4832,6.528472,2.6742568,0.0
52676,2.9767735,0.6456827,8.0
67309,-2.533928,-1.4180341,7.0
48402,2.544322,0.37542433,8.0
53624,-0.354243,1.4659982,8.0
18371,1.6795532,7.6002855,2.0
12466,-3.6517365,7.0709066,1.0
10481,-3.3656073,5.093691,1.0
33633,1.3983628,-2.243148,5.0
41077,5.5228376,-4.788416,6.0
50845,0.23200078,1.8636247,8.0
12010,-1.6700089,-0.60870343,1.0
49605,0.30491224,-1.1897922,8.0
27911,-1.0982229,-7.4881616,4.0
15519,0.69081044,5.133941,2.0
57684,-1.3276331,-7.2926745,9.0
12896,0.3658156,3.5503747,2.0
11923,-2.8169677,4.24756,1.0
16459,0.4963639,4.140769,2.0
60259,6.327795,-1.6138692,0.0
18167,1.1377056,5.7982073,2.0
32793,1.1084102,-3.2105453,5.0
38753,3.2272658,-4.077958,6.0
56413,-1.7806395,-5.404002,9.0
22982,3.3445947,1.6846272,3.0
53383,-0.06145237,2.1233537,8.0
46476,-6.7952304,-1.0764874,7.0
69958,-4.702875,0.28631362,9.0
59465,-1.5754641,-5.7996163,9.0
53441,-0.4117487,0.14609505,8.0
39076,3.782567,-3.7982304,6.0
48692,1.4305651,0.9630703,8.0
17837,0.33109313,4.0100856,2.0
65787,-0.24087776,-3.6127272,5.0
18345,0.055017382,4.207004,2.0
7229,-3.1033459,5.4971166,1.0
898,5.8761935,-0.7805653,0.0
276,6.2756176,0.8145383,0.0
37842,2.1364326,-4.9360003,6.0
6085,-4.1239004,6.34237,1.0
7860,-4.2124276,6.249656,1.0
60411,5.3179083,-0.8259827,0.0
21512,2.8465602,3.0435555,3.0
58618,-1.7324922,-4.8587723,9.0
55853,-2.649225,-6.1894054,9.0
12226,-4.2181435,5.486615,1.0
40580,4.7422905,-4.0027313,6.0
54515,-3.1037927,-2.9672155,9.0
7628,-4.1583157,4.5951,1.0
54213,-4.83353,1.4525446,9.0
50900,-0.36348012,0.36419693,8.0
13419,2.2146213,7.438053,2.0
13407,-0.6146715,4.2808166,2.0
23538,3.1326706,2.9341512,3.0
7767,-2.6080794,2.4364946,1.0
7100,-2.9585006,5.0025296,1.0
34009,1.6423509,-1.2899252,5.0
21630,4.4368753,1.462482,3.0
34185,0.023490692,-3.646249,5.0
9143,-3.193809,4.095649,1.0
509,5.8041854,1.7929405,0.0
4236,7.063407,0.5533797,0.0
66534,5.729332,-4.3236938,6.0
35822,2.0903642,-1.748046,5.0
10815,-2.2085233,2.3889616,1.0
17550,2.598837,-3.6184547,2.0
52423,-0.80992025,0.3959278,8.0
9862,-2.5559661,1.4409558,1.0
17808,-0.13390619,6.88438,2.0
2822,6.1053934,1.8857496,0.0
12524,-2.5371737,3.3067145,1.0
64410,-3.41347,-5.5995173,4.0
12995,0.61124164,6.3198905,2.0
23044,1.7978799,0.754912,3.0
7498,-3.5837972,2.3691554,1.0
12255,-1.4084929,-0.94207484,1.0
36446,3.0400531,-5.0911136,6.0
13780,-0.16710024,3.654508,2.0
4788,5.7142234,0.37144932,0.0
11300,-4.1526685,4.226787,1.0
38906,3.411741,-3.8915732,6.0
23682,3.7395716,2.2421083,3.0
41554,4.049338,-4.6600113,6.0
65457,2.1973274,-1.7905713,5.0
50074,-0.5097806,2.4472685,8.0
5222,6.3863673,0.6011884,0.0
43959,-6.9401584,-2.5429935,7.0
50468,0.08452738,1.835011,8.0
2841,5.435641,-0.7676341,0.0
56983,-2.7256825,-1.9651072,9.0
19940,4.24489,3.97686,3.0
51389,3.2553198,0.4904052,8.0
584,5.4958177,1.4095973,0.0
26983,-3.931062,-2.3962529,4.0
3848,6.909552,3.2066238,0.0
58698,-4.248816,-3.4430757,9.0
50544,-0.53005505,-2.9885757,8.0
5108,6.4002504,-0.52192193,0.0
23858,1.8546879,3.0096197,3.0
10773,-1.6242821,-0.6591558,1.0
35083,2.3333018,-2.2734802,5.0
56096,-1.0255903,-6.4647093,9.0
30724,0.683974,-3.5374334,5.0
15733,2.9566483,5.594831,2.0
47345,-4.6232758,1.8928753,7.0
17695,1.7846863,6.0709467,2.0
62705,1.3876808,4.4891677,2.0
2799,7.396879,1.3268207,0.0
60141,5.530588,1.5236171,0.0
8950,-4.0744333,4.067744,1.0
244,5.1376557,-1.0910559,0.0
31912,1.6080242,-2.8387885,5.0
25181,-1.5019618,-5.416246,4.0
10441,-4.295432,4.682837,1.0
21882,2.4964657,2.632648,3.0
53862,0.39232528,0.33181828,8.0
31285,3.2138171,-1.177661,5.0
3652,7.810354,0.97902447,0.0
4244,7.2898645,3.043794,0.0
2671,8.075991,-0.15738332,0.0
44546,-4.905457,1.815817,7.0
60372,7.188534,0.16845888,0.0
42851,-4.8827,1.7621517,7.0
9584,-1.7169908,0.17288698,1.0
1795,5.42832,-0.42733377,0.0
46324,-7.222627,-2.4004617,7.0
53966,-0.4712868,2.2685397,8.0
21347,2.022765,3.3042467,3.0
45310,-4.0895596,2.203353,7.0
48663,0.8329383,1.6847671,8.0
51662,1.0594281,0.48925713,8.0
55528,-1.5708709,-4.668077,9.0
54038,0.0071801003,1.1664135,8.0
59136,-4.7599735,-1.0102721,9.0
69854,-3.7650764,-3.4741404,9.0
48974,4.067429,0.7528896,8.0
23191,2.2556958,2.198264,3.0
4757,7.0653253,-1.3232911,0.0
8556,-3.2043543,4.1339746,1.0
64755,-0.87486607,-5.863446,4.0
20455,3.7436054,5.184902,3.0
6235,-2.9753888,4.8786645,1.0
1090,7.063507,-0.4227511,0.0
9749,-4.2414064,6.3496766,1.0
3136,6.3518424,-0.5353591,0.0
15363,0.36824974,3.4460468,2.0
20421,3.1414187,2.210194,3.0
16752,-1.5751423,4.737902,2.0
33013,2.5925176,-1.1295685,5.0
28684,-4.158099,-5.838983,4.0
28651,-5.668609,-2.2262077,4.0
27905,-3.0449827,-1.24887,4.0
14805,1.3474815,5.5233536,2.0
8781,-3.3227916,5.7771993,1.0
8209,-1.6106075,-0.13810988,1.0
13769,-1.0853777,5.351794,2.0
35251,4.1423397,0.6615521,5.0
23409,0.89994186,2.2786412,3.0
19026,2.4547412,1.4461988,3.0
64795,-3.5460792,0.027393967,4.0
66853,5.4398265,-4.8716707,6.0
58287,-2.3590863,-6.4733615,9.0
67940,-6.3139005,-4.154494,7.0
20871,2.6725848,2.2465189,3.0
63302,3.9886394,2.2945895,3.0
44161,-6.145301,-4.6113667,7.0
27146,-0.9715269,-4.7141175,4.0
27612,-4.12993,-3.0785053,4.0
65155,4.0035844,0.23708934,5.0
65209,3.3109052,-1.1624967,5.0
15820,1.5156999,7.1284266,2.0
31048,-0.03460913,-3.6684484,5.0
34163,0.408334,-3.3086886,5.0
13859,1.8881847,6.4558053,2.0
54424,-2.88454,-3.7879887,9.0
38073,4.716334,-3.713312,6.0
45618,-5.4027104,1.0877433,7.0
5797,5.5804095,0.3882836,0.0
32539,3.051332,-1.2738373,5.0
36685,3.5644407,-5.3036923,6.0
21759,2.849175,1.9241608,3.0
58801,-4.676123,0.8858043,9.0
69035,-3.6785557,-0.41355467,9.0
57548,-1.5589095,-7.183901,9.0
65147,3.093019,-1.0531454,5.0
16920,2.2620382,6.973431,2.0
23912,3.7895656,3.7738981,3.0
40740,5.7689857,-3.8340342,6.0
18507,-0.008511075,6.3503876,2.0
14717,3.2146823,6.2290273,2.0
45462,-6.7441874,2.5898144,7.0
9039,-1.9878794,-0.05792894,1.0
38785,6.4397006,-3.4525752,6.0
46348,-7.73959,-1.4849564,7.0
27750,-5.508907,-1.9433625,4.0
67082,-3.8526716,2.9657698,7.0
4124,7.514009,0.12759115,0.0
53748,0.1784353,-0.82065654,8.0
61234,-4.3266764,6.391927,1.0
55477,-4.412308,0.69225913,9.0
62215,0.08713647,5.6684403,2.0
21131,2.592186,3.5124972,3.0
50010,-0.39180973,0.3895837,8.0
43763,-7.846396,-0.9543044,7.0
52814,0.1510789,2.18014,8.0
48644,-0.2028778,-7.0870476,8.0
16379,0.91416705,4.2583575,2.0
53313,-2.9191878,-0.10770169,8.0
4676,7.88826,-0.31217027,0.0
22142,1.5214963,3.5511658,3.0
58888,-2.0539913,-3.139573,9.0
34410,-0.026170556,-2.936472,5.0
39181,6.7830424,-3.2946184,6.0
63482,1.8800615,1.1960441,3.0
51644,1.8674089,0.2815559,8.0
55839,-1.5269119,-4.316322,9.0
16905,2.423645,6.2810435,2.0
39524,2.321114,-5.0240116,6.0
67539,-6.247391,1.840604,7.0
53116,0.474636,-0.4862729,8.0
2459,5.750486,-0.6303145,0.0
65156,0.09355323,-3.613001,5.0
27923,-5.373228,-1.784183,4.0
17076,1.1932548,5.916034,2.0
54612,-1.86127,-5.2597575,9.0
43673,-4.889887,2.7059684,7.0
23947,1.7741485,3.9869127,3.0
6657,-4.461398,6.2360325,1.0
62080,-4.0388613,5.07799,1.0
34007,0.53115594,-3.9681275,5.0
65802,2.396547,-2.0095737,5.0
46259,-6.285558,-0.09324984,7.0
15114,2.3500247,6.405954,2.0
10607,-1.7889614,0.3153283,1.0
69989,-4.2552214,0.060902167,9.0
30335,-2.978828,-5.6603584,4.0
20206,-0.6977206,-2.278206,3.0
64039,3.7534564,4.0247493,3.0
10944,-2.33038,2.5834126,1.0
52846,3.6899548,0.2158091,8.0
27235,-1.1962005,-7.1665754,4.0
67011,-6.4228945,3.243658,7.0
59406,-2.079378,-5.340172,9.0
6714,-2.6269248,1.2476015,1.0
35844,2.9581008,-1.1604276,5.0
20495,4.550028,2.2127886,3.0
61933,-4.0415745,5.3964524,1.0
45428,-7.3856173,-0.006767328,7.0
39238,1.5196575,-4.7969594,6.0
35043,3.2413108,-0.9393918,5.0
60365,6.52069,-1.4359158,0.0
66181,5.509558,-4.7212434,6.0
15588,1.1086429,6.92558,2.0
51627,-0.52087116,2.465996,8.0
31681,-0.26788092,-3.0521097,5.0
8087,-4.7020807,4.9999175,1.0
455,6.9981275,0.6341195,0.0
11280,-1.5831912,-0.49538156,1.0
3368,7.164024,-1.2106994,0.0
60099,4.8443546,-1.5011858,0.0
9075,-4.2034144,5.1185117,1.0
1561,5.669419,1.5965667,0.0
23140,2.2670634,1.3043381,3.0
9444,-3.2365015,2.6804166,1.0
19391,2.4875658,-0.4895193,3.0
158,6.0895386,-0.7271209,0.0
15727,-1.4135189,6.1093073,2.0
43683,-6.032587,1.2226961,7.0
23002,3.598216,3.134309,3.0
8245,-3.1700494,4.222702,1.0
12417,-4.3292365,5.413479,1.0
33465,0.64834255,-3.8032408,5.0
52060,-0.5260573,1.721638,8.0
15459,1.5041006,6.5375576,2.0
29002,-1.1927503,-3.6721246,4.0
41498,2.1407228,-5.1301336,6.0
19403,3.6990483,3.290963,3.0
10585,-2.7681165,1.8975288,1.0
32649,0.7732012,-3.6332865,5.0
28874,-1.2061865,-6.4403567,4.0
68788,0.08754618,2.3364146,8.0
6910,-2.7164443,3.7463806,1.0
38256,3.902027,-5.3208466,6.0
20958,3.8943675,1.608016,3.0
33689,0.7294305,-3.417462,5.0
62123,2.7291121,6.2629404,2.0
23486,4.3997426,1.141869,3.0
34499,1.944685,-1.4128988,5.0
7197,-3.5430539,5.773613,1.0
5082,7.4573474,-0.99204314,0.0
68185,0.6118024,-0.6241388,8.0
58390,-1.6834291,-6.0257416,9.0
5531,7.684395,0.9212256,0.0
28178,-5.5283747,-2.1364894,4.0
30896,0.32728755,-2.806827,5.0
19878,2.8329568,4.296608,3.0
53131,1.8294076,0.5996538,8.0
13735,2.6827238,6.5189257,2.0
29374,-4.259787,-2.5166917,4.0
7930,-3.169597,7.3023376,1.0
67745,-6.084653,3.1867106,7.0
25239,-3.8549905,-4.4476113,4.0
18813,2.582824,1.4030178,3.0
51346,-0.4191064,1.1016489,8.0
28358,-1.7431715,-7.1641855,4.0
24062,3.9019701,2.1944659,3.0
63091,-1.6734011,3.5699584,2.0
54125,-4.2345366,-1.7973979,9.0
57722,-1.8952838,-4.589654,9.0
22945,3.8658056,1.0294248,3.0
6104,-3.7069116,2.5970032,1.0
62381,0.48459643,4.235891,2.0
36316,2.7077265,-3.9682648,6.0
10145,-3.0605218,5.0182967,1.0
16359,2.0123923,5.007906,2.0
47875,-7.391974,1.1582885,7.0
37597,5.9606366,-4.3384204,6.0
