index,xtsne,ytsne,label
58039,-10.196862,3.7138488,9.0
4762,11.421848,-5.762804,0.0
59912,-8.428311,3.9216616,9.0
56470,-7.855174,-1.4226757,9.0
26154,-7.83338,-0.6950134,4.0
44802,-7.671277,8.358803,7.0
37327,7.0824323,-10.065199,6.0
19892,-0.115176596,-5.5022125,3.0
50265,8.364753,-5.7000856,8.0
43941,-8.402344,9.511809,7.0
56311,-8.449775,-6.0036306,9.0
35427,1.8284326,-1.2657672,5.0
26956,-10.501146,-2.3817182,4.0
68775,2.9883738,0.63538325,8.0
158,10.558611,-4.759405,0.0
27116,-9.131085,0.059891317,4.0
49826,3.1507828,2.4715757,8.0
46512,-5.7292404,10.051662,7.0
13879,-2.672383,7.779358,2.0
35893,-1.2640442,-3.2353485,5.0
43049,-8.205161,7.325013,7.0
11986,1.0167369,10.103068,1.0
67742,-6.7495556,8.712989,7.0
20920,2.157921,-4.917271,3.0
41305,4.3042183,-12.020369,6.0
48537,0.8426836,-1.0994102,8.0
41684,5.050437,-8.308622,6.0
58288,-6.7099905,6.2166896,9.0
14480,6.560271,5.696168,2.0
49428,-4.684498,-5.7178354,8.0
20349,4.8050866,-2.5933285,3.0
27032,-8.675435,-1.6488758,4.0
69110,-9.272775,-2.2025862,9.0
47612,-11.284265,3.3611283,7.0
47369,-10.621768,4.550498,7.0
24499,4.736471,-1.7144492,3.0
36690,4.653262,-9.9085245,6.0
12124,-2.5964093,4.498278,1.0
11456,2.3865926,12.018998,1.0
51852,-2.8729193,-8.306111,8.0
51293,-2.7150161,-3.2685354,8.0
9800,0.6106245,5.913626,1.0
2546,7.0380344,-4.2097545,0.0
36230,0.27812546,-11.824154,6.0
19553,3.2399614,-4.2873974,3.0
57856,-7.7430267,2.799071,9.0
1193,11.280234,-1.4736916,0.0
16405,-2.6117997,7.6853843,2.0
15868,5.973041,5.8221927,2.0
54318,-8.759978,-5.205626,9.0
19901,5.3078833,0.47697133,3.0
16969,9.800375,5.1794133,2.0
36607,4.9936004,-11.773096,6.0
33631,-5.392108,-6.537586,5.0
27036,-6.8660307,2.3592927,4.0
57378,-8.622723,4.4513974,9.0
1848,7.129183,-3.7381144,0.0
45603,-10.406514,-0.007210193,7.0
33536,-3.3591805,-2.0893414,5.0
39551,1.0058912,-13.697847,6.0
50021,3.841005,3.1962209,8.0
3968,11.0642805,-1.4267089,0.0
21190,3.3405194,-1.978181,3.0
49300,2.791403,13.238615,8.0
26604,-5.3634615,6.11454,4.0
20910,-0.86144793,-7.9804277,3.0
61260,-0.76672953,5.7111907,1.0
51228,3.1204882,4.9771867,8.0
54608,-6.5094366,6.8303394,9.0
65558,-2.4877653,-3.0733998,5.0
7948,0.92969656,6.6642127,1.0
17196,10.818805,5.207441,2.0
59470,-6.9014645,-1.0165262,9.0
29484,-10.580139,-6.0053954,4.0
61349,-0.059618093,8.192842,1.0
5461,10.63665,-6.6597824,0.0
1350,10.726581,-1.5819668,0.0
5261,10.44927,-6.7830462,0.0
14428,5.2872944,7.1602683,2.0
43043,-9.190639,7.2993717,7.0
46556,-10.841731,4.747409,7.0
20780,1.104271,-3.0647168,3.0
23723,5.5564833,-6.514863,3.0
22909,3.015559,-1.1693282,3.0
4667,10.946399,-6.2955737,0.0
20339,-0.7816938,-2.3407478,3.0
13927,-1.3196027,-0.3364305,2.0
55155,2.2235603,-2.9510748,9.0
46307,-12.587303,3.9190373,7.0
63057,4.9489727,7.985011,2.0
43722,-8.436159,8.993986,7.0
6443,0.58625203,11.406297,1.0
47418,-5.303051,1.4606622,7.0
26832,-8.100723,-3.690872,4.0
23641,-0.51412255,-8.33377,3.0
46185,-11.190967,2.6067963,7.0
25567,-5.0140467,5.910979,4.0
56150,-11.486073,-0.665867,9.0
3436,11.886526,-1.456101,0.0
7429,1.1732796,6.972421,1.0
13142,7.2025247,7.9107265,2.0
58616,-6.116463,-1.3734732,9.0
69124,-9.296517,3.665124,9.0
61215,-2.8839178,3.1789114,1.0
63469,1.12029,-3.792783,3.0
36171,4.9316325,-9.040011,6.0
9762,-3.0660243,2.6864026,1.0
28767,-7.6248026,-1.0245229,4.0
41809,4.809302,-10.109726,6.0
28555,-8.1933565,0.69084114,4.0
36033,5.206698,-10.523605,6.0
51484,-0.22432604,-0.13248605,8.0
58462,-6.4036584,-2.1714184,9.0
19069,1.635613,-7.1526136,3.0
31367,-2.857469,-1.7029687,5.0
34041,0.5765696,3.8934288,5.0
35614,-2.1907096,-0.7554274,5.0
69247,-9.394819,3.7334135,9.0
51785,4.4072328,0.7129283,8.0
39189,-1.8279984,-1.1775978,6.0
37114,7.032331,-9.135672,6.0
51849,3.3167675,4.6700125,8.0
39839,0.74305683,-12.393726,6.0
45706,-11.977,2.0174026,7.0
53276,3.4163759,3.678344,8.0
24305,-3.077543,-4.6176972,3.0
22939,0.7629319,-5.7059813,3.0
50911,0.33270612,1.0542139,8.0
66703,4.4090605,-10.214106,6.0
53241,-0.30709076,-0.71719676,8.0
54059,-6.6859016,6.2849164,9.0
41524,1.7499435,-13.2667675,6.0
55593,-6.444338,4.8462863,9.0
52306,0.1690908,-7.5196476,8.0
22479,2.535515,-4.412705,3.0
26546,-5.8245463,2.7612286,4.0
52176,3.1438289,3.4948037,8.0
52739,-0.06203911,-0.065590896,8.0
61233,-0.1495932,8.330947,1.0
46075,-10.187247,4.538419,7.0
53168,0.6820736,1.1223848,8.0
27800,-4.6446776,7.023694,4.0
42333,-5.3124037,2.3609626,7.0
48972,5.054297,2.7538068,8.0
48591,3.2020662,3.9788833,8.0
66499,5.154678,-11.758085,6.0
42681,-8.742442,0.4696124,7.0
52008,0.8620592,-0.35586149,8.0
29488,-8.058306,1.7253759,4.0
6690,-1.8178306,1.928014,1.0
12005,0.7794792,8.277164,1.0
30127,-5.7925296,-0.7481314,4.0
1791,9.979921,-5.0107555,0.0
23100,1.8881185,-3.5131216,3.0
33093,-1.4023123,-4.665275,5.0
52492,3.2947223,4.708635,8.0
55102,-6.722764,-3.9615858,9.0
60625,12.472643,-4.8696246,0.0
62963,8.167833,8.170599,2.0
51602,2.968324,-0.3866082,8.0
57220,-8.603415,-2.5045784,9.0
57141,-8.049548,-0.72016865,9.0
31989,-2.3089252,-0.3931331,5.0
46513,-7.981249,9.579089,7.0
47036,-4.933891,1.962673,7.0
66306,0.45342433,-14.461528,6.0
11096,-2.8219,2.5296788,1.0
13129,4.8673244,8.505479,2.0
31377,-1.5156474,-6.020324,5.0
58227,-7.2563915,4.00827,9.0
22128,-2.9145386,-4.9779468,3.0
20873,5.0200653,-4.6571465,3.0
759,11.680332,-0.09793076,0.0
49415,3.2928612,1.2317052,8.0
50840,3.2210183,2.6575243,8.0
16835,10.67293,6.113353,2.0
9427,2.0857499,10.343138,1.0
24693,0.8104131,-5.8464165,3.0
60808,12.295784,-1.1103692,0.0
54938,-7.1193585,7.4806,9.0
68509,2.656783,2.130616,8.0
25966,-4.769217,6.777513,4.0
54387,-7.435338,-3.229997,9.0
20084,2.1459394,-5.076345,3.0
10592,-2.0455832,4.811493,1.0
15307,-2.1703258,7.8327336,2.0
8338,-0.8921152,6.8970532,1.0
19687,2.6877847,-5.4921722,3.0
9878,-2.537306,3.9799643,1.0
31680,-3.0583158,-2.5499978,5.0
48297,-0.34092945,-2.0350955,8.0
42994,-7.9190454,9.688877,7.0
25863,-5.434685,6.6098943,4.0
20846,1.3329953,-4.7833824,3.0
23855,-2.7605035,-8.118635,3.0
15820,10.63352,5.9830036,2.0
68550,0.67400736,-0.07970014,8.0
5031,13.93512,-2.3828788,0.0
57781,-7.545698,4.1837916,9.0
2719,9.059222,-0.7850796,0.0
3666,11.690169,-6.426499,0.0
37941,0.42523876,-13.404293,6.0
13277,3.393529,7.8822103,2.0
67378,-11.450566,0.6096521,7.0
661,9.861821,-6.3937497,0.0
64086,3.0604062,-4.764441,3.0
35143,-2.7149503,-2.417417,5.0
11193,-0.82726496,6.383694,1.0
24895,-9.169512,2.3209016,4.0
2864,10.445874,-3.957739,0.0
47377,-6.4554257,3.4897094,7.0
10172,1.8839285,12.613926,1.0
6076,1.0806788,6.2833047,1.0
18121,9.177713,4.327327,2.0
10201,-2.4824264,4.4794817,1.0
17418,6.7053466,9.040715,2.0
29158,-5.687028,3.3989983,4.0
27844,-9.74843,1.4094023,4.0
56289,-8.81459,-5.8849187,9.0
57212,-6.7660594,7.7559953,9.0
61825,2.2104418,10.530864,1.0
67011,-6.2578382,10.351373,7.0
19689,1.6355476,-7.3613086,3.0
44375,-12.83238,0.4089066,7.0
61869,1.8428078,12.376956,1.0
56290,-8.308266,-5.345741,9.0
8586,-1.2467635,6.3403077,1.0
10576,0.05259976,9.142795,1.0
31131,0.083284095,2.7466974,5.0
41677,6.447873,-9.092178,6.0
68838,3.604131,2.7230093,8.0
35756,-0.010422176,2.9799478,5.0
51584,0.5034309,-1.4409318,8.0
11660,-8.899873,6.5240173,1.0
49417,-4.8744993,-3.6430585,8.0
68492,0.9202134,0.20961711,8.0
18709,4.7863736,-2.8190312,3.0
13041,7.3139396,8.190967,2.0
1625,11.675521,-1.0533566,0.0
42480,-9.515782,8.538783,7.0
32874,-1.6148328,-6.86019,5.0
48986,2.6123805,-0.24796784,8.0
28420,-6.5522056,-2.3926888,4.0
21381,1.1849138,-6.255405,3.0
41907,7.025433,-9.147288,6.0
3408,12.383051,-4.3608675,0.0
9296,-2.9966376,2.5450404,1.0
27493,-9.280165,-0.41556674,4.0
50361,-0.028840791,-0.12412906,8.0
27362,-5.5156727,-8.016178,4.0
48709,-0.5045643,0.7155937,8.0
15714,5.4086194,6.6178055,2.0
59132,-8.390452,3.015732,9.0
4481,12.666141,-4.698982,0.0
21333,1.113581,-5.99672,3.0
54659,-8.991457,3.1544557,9.0
67644,-8.283347,6.7213573,7.0
30661,5.775552,-0.6126946,5.0
12632,2.20199,12.115374,1.0
50165,3.77715,3.2589865,8.0
45888,-5.752891,10.085191,7.0
47139,-12.898335,2.0358117,7.0
23646,4.820491,-1.870435,3.0
49586,1.7470601,1.2853302,8.0
14000,10.268994,5.9294505,2.0
38279,1.7412541,-13.209232,6.0
47583,-11.476394,2.6178987,7.0
35335,-2.9233966,-1.5097351,5.0
6856,-0.34182262,5.969898,1.0
34031,2.4547758,-5.574972,5.0
40640,0.7192151,-13.63317,6.0
41851,0.89294255,-12.005168,6.0
63500,4.4461565,-2.8211577,3.0
28290,-9.540633,-7.510351,4.0
11900,-2.2847567,3.970573,1.0
18103,7.691679,4.6787987,2.0
20961,4.9977336,-1.6730107,3.0
45327,-12.356851,0.8097177,7.0
60695,10.769652,-1.1135429,0.0
35554,-3.6827312,-0.7853579,5.0
5387,10.566105,-3.0868647,0.0
61971,1.3110274,9.255592,1.0
29317,-8.479244,1.6349895,4.0
44578,-5.2125063,1.5266423,7.0
41593,0.1843001,-12.543391,6.0
65344,0.21737806,3.0378695,5.0
17203,4.920989,7.3663754,2.0
48276,1.933581,2.3357205,8.0
2626,12.091683,-4.7331743,0.0
32436,0.5486401,3.2185414,5.0
27920,-6.661097,-4.6067376,4.0
56962,-6.4073677,-3.4830222,9.0
11476,-2.3366818,4.5451202,1.0
14242,6.6313586,7.7118454,2.0
35145,0.45084515,3.1546438,5.0
26681,-11.109325,-2.9561641,4.0
8102,3.2061884,12.810449,1.0
53096,2.0830035,4.7135997,8.0
50970,3.2892947,0.32480013,8.0
48236,2.4720192,3.0665197,8.0
67699,-7.831098,8.225207,7.0
62120,8.293266,3.40969,2.0
23563,4.0211954,-2.6631618,3.0
65436,-0.7095017,-8.175128,5.0
68718,2.3909812,2.1714401,8.0
6495,1.429271,11.066188,1.0
30311,-2.9596868,9.382092,4.0
36976,0.5728699,-14.213722,6.0
322,12.84317,-3.785549,0.0
69198,-6.8878727,-2.0392888,9.0
34532,0.2070222,3.6915038,5.0
18663,0.7148465,-4.83135,3.0
51864,-0.050728068,-1.0107371,8.0
59548,-8.54309,2.992765,9.0
66417,7.1209364,-8.952418,6.0
7617,-2.5257626,3.8678524,1.0
13407,4.9595766,8.716811,2.0
37487,0.3789618,-13.612254,6.0
2699,10.124849,-5.9215393,0.0
35131,-4.6693063,-1.6847986,5.0
66878,4.755908,-10.999653,6.0
8109,1.9601616,12.132685,1.0
30472,-6.587247,2.953575,4.0
64640,-9.090201,-6.494695,4.0
56348,-8.865764,2.8418355,9.0
13687,5.4177747,6.254207,2.0
65051,-5.0679736,5.0901976,4.0
19696,0.6230259,-4.664066,3.0
59440,-6.9473567,-3.9066014,9.0
13206,8.158484,4.7959642,2.0
14519,8.645794,5.1920357,2.0
9232,1.5405856,12.082987,1.0
66244,5.1049104,-8.139583,6.0
22147,5.183668,0.5185815,3.0
5287,10.0458555,-3.8155804,0.0
44866,-12.565655,4.2545443,7.0
38516,3.1046994,-10.24624,6.0
27938,-7.337263,1.793358,4.0
57377,-0.68876445,-5.6496043,9.0
37294,1.1387942,-12.245857,6.0
33662,-1.953063,-3.2228768,5.0
39584,5.309562,-8.003734,6.0
42529,-9.3531,7.0274305,7.0
60342,8.55436,-5.9432354,0.0
56018,-8.599752,3.393823,9.0
47311,3.376147,12.651394,7.0
18649,4.510797,-3.391419,3.0
27192,-9.180584,-0.17212154,4.0
45085,-12.700487,1.6472272,7.0
2998,9.030244,-4.1534634,0.0
29250,-4.6529927,7.988811,4.0
23632,1.3890554,-6.2253737,3.0
34727,4.7889833,-5.217262,5.0
64752,-7.0686994,-6.2286186,4.0
50861,2.9662054,4.6664033,8.0
12833,9.100412,6.5510883,2.0
60811,11.623844,-1.2644184,0.0
19262,4.5296764,-0.79242194,3.0
18614,10.042703,5.983758,2.0
27775,-6.323322,2.2783287,4.0
12439,-2.5384157,4.9252825,1.0
42309,-9.864946,6.600948,7.0
20318,0.25906676,-3.4817183,3.0
60719,10.107283,0.32910648,0.0
34018,4.118107,-6.092909,5.0
51845,0.066913255,-7.4960155,8.0
38173,3.0117757,-12.636026,6.0
10248,-2.9482706,3.082682,1.0
50407,3.8329685,2.9252007,8.0
49950,0.96062124,-0.057369806,8.0
58244,-7.73091,0.5355583,9.0
6643,0.5875002,10.610269,1.0
14902,4.968797,7.4545035,2.0
22451,7.82316,1.7845471,3.0
65799,3.115239,-0.48976287,5.0
55427,-6.447858,4.3507137,9.0
61341,1.3416961,10.731188,1.0
56800,-7.7183967,2.6089833,9.0
49731,2.2285478,2.04297,8.0
53287,2.1052275,1.0659479,8.0
60815,13.807073,-2.2701755,0.0
40223,1.2656869,-11.847913,6.0
37735,3.3963444,-10.146305,6.0
56901,-5.057917,4.131329,9.0
17853,5.9994726,9.359021,2.0
68443,-0.17409843,-0.4817115,8.0
13681,6.288424,5.591202,2.0
67419,-6.1161013,-2.480474,7.0
397,12.611954,-2.648569,0.0
7713,1.9490117,-0.7406108,1.0
22990,5.412178,0.5795051,3.0
25400,-9.112519,-0.2586946,4.0
20914,0.96724665,-3.4842706,3.0
9143,1.088342,7.7361317,1.0
61340,-0.46388343,7.874917,1.0
15792,4.5175753,7.8218784,2.0
34298,0.9817992,7.9668813,5.0
50882,0.6869247,-0.17766586,8.0
33264,-1.0615404,-3.1716816,5.0
59704,-8.754288,-5.773442,9.0
39247,2.4628716,-11.30588,6.0
34979,-1.5507605,-4.469303,5.0
27224,0.25468427,12.143786,4.0
13789,5.4475107,8.113799,2.0
59423,-4.9882197,-2.5421822,9.0
42551,-5.926498,8.982554,7.0
5711,11.997669,-5.6262593,0.0
15216,7.9741197,5.3248634,2.0
36901,6.972136,-8.713872,6.0
32047,0.4176336,-6.192757,5.0
37312,4.740151,-11.389552,6.0
18364,10.955386,4.5889106,2.0
62674,10.141537,4.622498,2.0
43178,-12.874979,0.8372643,7.0
31136,-0.24347255,-5.298873,5.0
44333,-8.714205,8.533727,7.0
35857,-0.6859098,2.179752,5.0
53423,0.19676422,-1.7558596,8.0
67846,-11.554296,5.220148,7.0
51952,1.6656456,1.425733,8.0
29919,-7.237786,2.1294773,4.0
46860,-5.6493793,0.43491626,7.0
14737,4.754345,7.6493974,2.0
42708,-4.669558,8.889663,7.0
12520,-0.41196704,7.430956,1.0
36041,2.3073082,9.007811,6.0
42423,-8.801962,7.842081,7.0
14045,-2.499035,7.5459204,2.0
32083,-0.59816325,-8.846071,5.0
19196,2.5864062,-3.0049686,3.0
7562,2.9192586,12.351403,1.0
59202,-6.9626193,6.02325,9.0
12279,-2.9875407,2.7574072,1.0
36725,2.4078238,-11.77187,6.0
12132,-1.6290407,5.550673,1.0
725,9.018993,-0.7841373,0.0
17501,10.640114,5.9155846,2.0
42766,-6.7138314,8.634118,7.0
36407,4.2732005,-10.680607,6.0
37168,2.7158096,-10.673978,6.0
30767,5.640593,-1.6292976,5.0
19157,4.126874,-4.431532,3.0
36213,2.4468641,-12.392804,6.0
54971,-4.6464143,-2.4222121,9.0
14274,7.495955,7.4769835,2.0
56128,-8.968825,4.213286,9.0
18713,2.0633013,-2.7080503,3.0
14777,9.131107,6.2932405,2.0
22421,3.4674356,0.67102784,3.0
52073,3.0250142,1.4442935,8.0
12601,-1.9325496,2.0364852,1.0
55964,-7.34013,-5.0377183,9.0
12892,10.439528,4.918761,2.0
34801,-3.4565265,-3.8529425,5.0
64718,-5.77667,-0.43350112,4.0
16222,7.18022,8.709511,2.0
32515,-1.3717343,-2.4323542,5.0
11482,-0.26495317,5.732831,1.0
51891,3.3583963,4.67007,8.0
25160,-11.206338,-2.974049,4.0
22794,4.8021994,-1.9225895,3.0
51263,1.251792,6.4239135,8.0
48447,5.7071147,-5.5633163,8.0
35745,0.27091125,2.726581,5.0
62671,9.360083,5.143496,2.0
61100,-0.38671824,6.596246,1.0
29358,-4.389779,7.085943,4.0
69444,-7.8081017,-3.523816,9.0
22925,6.246526,1.9464366,3.0
57834,-7.1858172,-3.8697345,9.0
35103,-2.8986335,-3.0134313,5.0
43923,-8.503865,7.590863,7.0
13977,4.658227,7.144927,2.0
58516,-8.324183,5.142917,9.0
27533,-6.6571,-3.9354124,4.0
42109,-12.653309,4.6574745,7.0
49769,-0.38913736,0.43332696,8.0
33378,4.238851,-5.8630695,5.0
59615,-6.980447,-3.835498,9.0
42448,-7.561511,0.38868344,7.0
48482,1.7639427,0.9526386,8.0
16095,3.861087,7.662145,2.0
10018,-0.2840653,5.240572,1.0
13790,7.9775047,6.732374,2.0
23377,1.3510723,-6.691463,3.0
59228,-7.350377,4.9979024,9.0
12946,-1.3920761,4.938361,2.0
13098,10.100514,5.3553934,2.0
29902,-9.401689,-4.5518484,4.0
53971,2.924865,2.391445,8.0
2024,10.11564,-3.1937048,0.0
52423,-4.099563,9.530563,8.0
3907,11.20123,-4.6363072,0.0
13226,4.4054074,7.8421564,2.0
10219,1.6065955,12.309398,1.0
16452,5.70434,4.1431236,2.0
3445,10.612731,-0.12325924,0.0
44767,-13.132784,-0.7459904,7.0
59661,-6.1777925,-0.86312866,9.0
27640,-5.351638,7.566355,4.0
31562,-1.482492,-8.1491,5.0
21196,3.3479908,-1.3159575,3.0
20189,2.502142,-2.6753914,3.0
67394,-11.096123,3.8078542,7.0
54815,-8.047421,5.0887575,9.0
64895,-4.432156,7.1800313,4.0
17919,-3.9896848,10.116698,2.0
6333,-0.09879209,8.862279,1.0
46780,-11.994587,4.540713,7.0
35732,0.35330203,3.4676406,5.0
34578,-2.2550178,-3.1525297,5.0
32766,0.58105236,3.9413288,5.0
1970,12.054785,-2.5280337,0.0
59557,-7.5212245,-0.8798466,9.0
61031,-2.125186,5.710473,1.0
16887,7.4677444,7.8170915,2.0
7051,0.96123123,10.290711,1.0
6125,0.640462,8.911602,1.0
19570,-0.63908273,-4.8799925,3.0
9654,-0.24140312,7.982566,1.0
62987,10.157002,5.391966,2.0
20633,4.4815793,-3.7883716,3.0
7027,1.8307345,12.011742,1.0
1376,10.930346,-4.248695,0.0
64690,-8.481125,1.5392951,4.0
45118,-11.089741,4.3732734,7.0
18623,3.2830398,-1.8487531,3.0
25898,-5.6690497,5.633676,4.0
46652,-6.9562874,-1.4949582,7.0
13941,9.496242,7.088353,2.0
56035,-8.070735,-6.3633566,9.0
20311,0.92719567,-3.3150387,3.0
38264,0.8758095,-11.943722,6.0
54751,-7.7577124,-3.0682878,9.0
15813,10.746142,3.1662333,2.0
19554,0.5972008,-2.9894772,3.0
53511,-0.48733926,6.752939,8.0
53306,3.0339987,0.939677,8.0
20832,-0.2848286,-8.787547,3.0
11831,3.1567876,12.797917,1.0
66048,5.2925744,-11.381315,6.0
2846,10.938978,-1.2352896,0.0
14378,8.159919,2.9903357,2.0
46811,-10.468404,5.526208,7.0
32297,0.6568401,4.223747,5.0
68397,-4.5727725,-1.1480962,8.0
38125,3.339786,-8.584662,6.0
8560,0.53286594,10.013238,1.0
57127,-6.484075,5.477579,9.0
43424,-12.003723,-0.65079564,7.0
34053,-2.521317,-1.7730668,5.0
54166,-7.448483,4.7855835,9.0
56832,-6.772175,-0.76975185,9.0
59684,-7.4353576,0.80977285,9.0
50952,3.8732905,3.4172606,8.0
31152,0.47033614,-6.0691404,5.0
59376,-7.421636,-3.1340292,9.0
53856,-4.4287744,-0.49426433,8.0
18163,4.1132126,7.604716,2.0
32705,-1.0306545,-6.4813833,5.0
65388,-4.74276,-3.8692343,5.0
24139,5.4580455,-2.933426,3.0
4110,11.884008,-0.95375055,0.0
19467,1.1627387,6.2751307,3.0
8864,1.3570211,9.056966,1.0
6282,-0.7621178,5.8894243,1.0
44653,-5.1539125,2.2355325,7.0
36523,5.366763,-9.981142,6.0
67656,-9.994404,4.952235,7.0
7354,2.9191332,12.747251,1.0
17682,7.8776007,3.3578527,2.0
15505,7.2445817,2.4538488,2.0
11394,-0.8295697,7.2297387,1.0
34779,-1.6785066,-3.0916972,5.0
69557,-8.721792,2.7927713,9.0
30391,-8.39307,1.0468067,4.0
5965,1.1629243,10.911693,1.0
66680,0.6616419,-10.55449,6.0
22176,3.5274599,-4.442365,3.0
16399,6.716581,5.555052,2.0
23091,0.53220564,-7.6486588,3.0
12406,1.3408765,9.3139105,1.0
41328,-2.4963698,-2.723304,6.0
37524,5.6503773,-9.468486,6.0
5762,10.748295,-1.1164769,0.0
58991,-6.330701,7.517305,9.0
20248,2.0207746,-3.083756,3.0
37991,5.6795797,-8.747481,6.0
21668,5.108792,-2.9858377,3.0
31580,-2.4483306,-1.3433024,5.0
58669,-5.171568,6.7766747,9.0
63026,8.49857,4.8587728,2.0
19847,1.411435,-6.585807,3.0
23675,0.07895128,-5.401795,3.0
54162,-7.1970024,1.0879964,9.0
48162,-12.360953,3.9294567,7.0
33428,-1.3933787,-7.4842625,5.0
36167,6.967478,-8.696912,6.0
18619,10.7126665,4.6317315,2.0
167,12.118759,-4.796637,0.0
36461,1.5394464,-11.481659,6.0
36628,1.3012342,-13.117654,6.0
52481,-3.5627944,6.0375814,8.0
50007,-3.0328703,-7.690335,8.0
58381,-7.0162034,-5.292199,9.0
12080,-2.5249605,4.1515093,1.0
2281,12.268096,-1.7479001,0.0
24241,2.2036874,-2.629549,3.0
61239,1.2388686,-9.581783,1.0
26743,-9.479395,1.9304365,4.0
42861,-7.129374,0.14497842,7.0
69077,-9.4676075,-2.313045,9.0
39083,0.6457331,-13.449661,6.0
4931,12.577675,-4.006972,0.0
51242,3.3466873,0.8336924,8.0
9415,-2.4892895,3.257828,1.0
33621,-3.64951,-0.7989749,5.0
14163,10.042717,6.207437,2.0
65234,-2.9314942,-1.3321126,5.0
24538,0.8552223,-2.9474123,3.0
16731,5.6779256,9.048838,2.0
54842,-11.194785,-2.6357694,9.0
24107,1.5833306,-4.7394266,3.0
25148,-10.122488,-3.5268602,4.0
56992,-8.0882,2.8508096,9.0
20382,0.23552251,-7.91749,3.0
16986,4.2137384,8.505503,2.0
42786,-9.471693,5.891469,7.0
11443,1.0647917,7.7180305,1.0
20464,0.4897233,-4.4880333,3.0
3644,6.9483294,-4.150251,0.0
43827,-11.011992,6.1309004,7.0
64228,-4.5444922,8.07152,4.0
46043,-11.704298,5.4494557,7.0
55409,-8.633817,-7.3339586,9.0
53894,2.607186,2.8954875,8.0
8528,-0.9941431,5.4617434,1.0
31348,-1.1058329,-3.6442142,5.0
52300,3.6458144,0.9903277,8.0
62192,4.7713256,6.0519767,2.0
22054,3.5469823,-3.763711,3.0
53176,0.15483117,0.42232606,8.0
27183,-9.508165,-6.9507775,4.0
44845,-11.187087,2.2198002,7.0
6318,-1.011534,6.5588293,1.0
36251,2.8734868,-10.31228,6.0
34552,-2.6855562,-1.3511026,5.0
25354,-5.066214,5.69552,4.0
57538,-7.16615,5.981742,9.0
996,7.2141004,-2.4112287,0.0
42709,-12.603185,2.3680944,7.0
67797,-8.931259,8.634595,7.0
18804,4.5646214,-4.0588117,3.0
30953,-2.9451432,-8.356729,5.0
26605,-5.3269787,6.573707,4.0
21705,0.75477016,-2.5100732,3.0
1768,8.4950485,-4.9168696,0.0
19520,3.2329044,-0.72553396,3.0
66082,3.5622349,-9.508915,6.0
62652,9.70384,5.742584,2.0
17173,3.7051888,7.4634438,2.0
61599,0.14441848,8.118766,1.0
36497,2.749134,-9.551624,6.0
33483,-1.0832759,-7.788751,5.0
56537,-5.896581,7.2421794,9.0
22194,2.262865,-2.6452243,3.0
21213,4.515999,-3.409263,3.0
56597,-7.800662,-3.969869,9.0
29172,-5.1640973,5.972642,4.0
47615,-10.152696,4.801259,7.0
57892,-6.9079537,5.845992,9.0
3332,8.97195,-1.3086169,0.0
24404,3.741747,-3.6094892,3.0
13542,3.4134622,9.215043,2.0
7139,0.51665664,9.04633,1.0
37436,3.852779,-12.686839,6.0
53052,1.0108502,0.07984842,8.0
26973,-4.2014647,7.6660533,4.0
12256,-1.006501,5.292765,1.0
24559,3.6305735,-4.339794,3.0
40283,-0.12320341,-12.312169,6.0
51100,0.0054643583,-1.2795602,8.0
3526,11.043116,-1.3075334,0.0
27310,-10.734711,-3.9503043,4.0
991,12.497505,-5.1379366,0.0
47949,-8.750253,6.6854377,7.0
26329,-7.15495,-1.8805745,4.0
4407,8.003824,-4.1096654,0.0
51017,3.2761827,1.0692812,8.0
11600,0.28990906,8.93721,1.0
29523,-9.755591,-7.400585,4.0
22330,2.2639267,-6.7700834,3.0
15589,3.5879543,7.639025,2.0
3333,10.296421,-0.9353617,0.0
65423,-2.654418,-0.21613625,5.0
53042,-0.63693756,-0.8465356,8.0
48720,-2.9792185,0.14311083,8.0
50070,4.39963,2.5491989,8.0
12217,0.81557655,10.712767,1.0
36514,7.009079,-8.839395,6.0
3845,13.177935,-2.3315327,0.0
18629,3.2774498,-2.1857805,3.0
44708,-6.6268,-0.24062414,7.0
15706,4.740637,7.0204635,2.0
29591,-2.9194567,9.542236,4.0
58883,-5.846258,2.084564,9.0
29292,-10.53296,-4.637411,4.0
53618,-5.72888,-3.5485456,8.0
53292,1.0984459,-0.9613586,8.0
29130,-6.266251,3.8712344,4.0
26232,1.1335475,9.2430935,4.0
440,9.706876,-4.9749126,0.0
1687,8.028644,-4.9636464,0.0
16240,7.898887,8.311631,2.0
54826,-6.5035534,-0.46722332,9.0
58608,-7.50458,-4.8989625,9.0
25840,-5.147831,6.4440985,4.0
42664,-6.51374,8.960584,7.0
12273,-2.4151235,5.2176437,1.0
52644,7.333535,-3.5369625,8.0
20418,2.9636333,-3.865048,3.0
45852,-0.26767507,7.7760835,7.0
64471,-9.721784,-7.152009,4.0
50356,4.4815545,1.5757207,8.0
23203,4.3457603,-5.134252,3.0
29183,-6.536667,-1.6737673,4.0
2614,10.550806,-2.738132,0.0
40591,5.425133,-8.097353,6.0
15536,8.434874,5.0170107,2.0
67060,-11.064746,0.36898243,7.0
31568,0.25123695,3.0033343,5.0
60682,8.652522,-1.024561,0.0
39462,3.30522,-9.900999,6.0
39184,7.981645,-5.935763,6.0
